model,mode,alpha,lambda,val1,val2,val3
MM,Residual,-0.1,0.5,1.8971e-08,1
SIR,Residual,-0.1,0.5,114.338,13.5964,865.084
SIR_mass_err,Residual,-0.1,0.5,6.9823
FHN,Residual,-0.1,0.5,-1.18067,-0.774994
MM,Residual,-0.1,1,2.05738e-08,1
SIR,Residual,-0.1,1,83.2561,7.39707,895.673
SIR_mass_err,Residual,-0.1,1,13.6738
FHN,Residual,-0.1,1,-1.29543,-0.689549
MM,Residual,-0.1,1.5,1.92449e-08,1
SIR,Residual,-0.1,1.5,74.2245,6.00132,899.924
SIR_mass_err,Residual,-0.1,1.5,19.8503
FHN,Residual,-0.1,1.5,-1.28029,-0.663287
MM,Residual,-0.1,2,1.73277e-08,1
SIR,Residual,-0.1,2,69.829,5.39246,899.464
SIR_mass_err,Residual,-0.1,2,25.3147
FHN,Residual,-0.1,2,-1.26127,-0.650876
MM,Residual,0,0.5,1.523e-08,1
SIR,Residual,0,0.5,60.3426,4.08538,935.572
SIR_mass_err,Residual,0,0.5,4.66116e-12
FHN,Residual,0,0.5,-1.19938,-0.62424
MM,Residual,0,1,1.523e-08,1
SIR,Residual,0,1,60.3426,4.08538,935.572
SIR_mass_err,Residual,0,1,4.66116e-12
FHN,Residual,0,1,-1.19938,-0.62424
MM,Residual,0,1.5,1.523e-08,1
SIR,Residual,0,1.5,60.3426,4.08538,935.572
SIR_mass_err,Residual,0,1.5,4.66116e-12
FHN,Residual,0,1.5,-1.19938,-0.62424
MM,Residual,0,2,1.523e-08,1
SIR,Residual,0,2,60.3426,4.08538,935.572
SIR_mass_err,Residual,0,2,4.66116e-12
FHN,Residual,0,2,-1.19938,-0.62424
MM,Residual,0.1,0.5,1.2338e-08,1
SIR,Residual,0.1,0.5,27.7209,1.29317,978.017
SIR_mass_err,Residual,0.1,0.5,7.0314
FHN,Residual,0.1,0.5,-1.20539,-0.452412
MM,Residual,0.1,1,1.14533e-08,1
SIR,Residual,0.1,1,42.2043,2.28615,969.373
SIR_mass_err,Residual,0.1,1,13.8633
FHN,Residual,0.1,1,-1.09524,-0.554621
MM,Residual,0.1,1.5,1.22001e-08,1
SIR,Residual,0.1,1.5,48.2856,2.79759,969.169
SIR_mass_err,Residual,0.1,1.5,20.2523
FHN,Residual,0.1,1.5,-1.11953,-0.583149
MM,Residual,0.1,2,1.34794e-08,1
SIR,Residual,0.1,2,51.682,3.10549,971.185
SIR_mass_err,Residual,0.1,2,25.9722
FHN,Residual,0.1,2,-1.13908,-0.59629
MM,ParamMod,-0.1,0.5,1.68233e-08,1
SIR,ParamMod,-0.1,0.5,86.5903,7.68351,905.726
SIR_mass_err,ParamMod,-0.1,0.5,5.68434e-12
FHN,ParamMod,-0.1,0.5,-1.23738,-0.60585
MM,ParamMod,-0.1,1,1.8358e-08,1
SIR,ParamMod,-0.1,1,86.6481,7.84167,905.51
SIR_mass_err,ParamMod,-0.1,1,5.68434e-13
FHN,ParamMod,-0.1,1,-1.25963,-0.593443
MM,ParamMod,-0.1,1.5,1.96483e-08,1
SIR,ParamMod,-0.1,1.5,86.6622,7.88191,905.456
SIR_mass_err,ParamMod,-0.1,1.5,6.9349e-12
FHN,ParamMod,-0.1,1.5,-1.27002,-0.587216
MM,ParamMod,-0.1,2,2.0675e-08,1
SIR,ParamMod,-0.1,2,86.6661,7.89315,905.441
SIR_mass_err,ParamMod,-0.1,2,5.22959e-12
FHN,ParamMod,-0.1,2,-1.27503,-0.584114
MM,ParamMod,0,0.5,1.523e-08,1
SIR,ParamMod,0,0.5,60.3426,4.08538,935.572
SIR_mass_err,ParamMod,0,0.5,4.66116e-12
FHN,ParamMod,0,0.5,-1.19938,-0.62424
MM,ParamMod,0,1,1.523e-08,1
SIR,ParamMod,0,1,60.3426,4.08538,935.572
SIR_mass_err,ParamMod,0,1,4.66116e-12
FHN,ParamMod,0,1,-1.19938,-0.62424
MM,ParamMod,0,1.5,1.523e-08,1
SIR,ParamMod,0,1.5,60.3426,4.08538,935.572
SIR_mass_err,ParamMod,0,1.5,4.66116e-12
FHN,ParamMod,0,1.5,-1.19938,-0.62424
MM,ParamMod,0,2,1.523e-08,1
SIR,ParamMod,0,2,60.3426,4.08538,935.572
SIR_mass_err,ParamMod,0,2,4.66116e-12
FHN,ParamMod,0,2,-1.19938,-0.62424
MM,ParamMod,0.1,0.5,1.38615e-08,1
SIR,ParamMod,0.1,0.5,42.7742,2.38765,954.838
SIR_mass_err,ParamMod,0.1,0.5,1.59162e-12
FHN,ParamMod,0.1,0.5,-1.15983,-0.639813
MM,ParamMod,0.1,1,1.28537e-08,1
SIR,ParamMod,0.1,1,42.7627,2.35607,954.881
SIR_mass_err,ParamMod,0.1,1,5.68434e-13
FHN,ParamMod,0.1,1,-1.13304,-0.64841
MM,ParamMod,0.1,1.5,1.21564e-08,1
SIR,ParamMod,0.1,1.5,42.7607,2.34842,954.891
SIR_mass_err,ParamMod,0.1,1.5,7.95808e-13
FHN,ParamMod,0.1,1.5,-1.11841,-0.652498
MM,ParamMod,0.1,2,1.1669e-08,1
SIR,ParamMod,0.1,2,42.7602,2.34635,954.893
SIR_mass_err,ParamMod,0.1,2,3.41061e-13
FHN,ParamMod,0.1,2,-1.111,-0.65442
MM,Control,-0.1,0.5,0.00241725,0.997583
SIR,Control,-0.1,0.5,60.3623,4.22702,935.463
SIR_mass_err,Control,-0.1,0.5,0.052475
FHN,Control,-0.1,0.5,-1.32549,-0.592771
MM,Control,-0.1,1,-0.0413467,1.04135
SIR,Control,-0.1,1,60.3482,4.16128,935.541
SIR_mass_err,Control,-0.1,1,0.0506366
FHN,Control,-0.1,1,-1.21482,-0.612298
MM,Control,-0.1,1.5,-0.00779907,1.0078
SIR,Control,-0.1,1.5,60.3453,4.14506,935.557
SIR_mass_err,Control,-0.1,1.5,0.0476584
FHN,Control,-0.1,1.5,-1.19089,-0.618758
MM,Control,-0.1,2,0.0348119,0.965188
SIR,Control,-0.1,2,60.3442,4.13628,935.563
SIR_mass_err,Control,-0.1,2,0.0436649
FHN,Control,-0.1,2,-1.18309,-0.621219
MM,Control,0,0.5,1.523e-08,1
SIR,Control,0,0.5,60.3426,4.08538,935.572
SIR_mass_err,Control,0,0.5,4.66116e-12
FHN,Control,0,0.5,-1.19938,-0.62424
MM,Control,0,1,1.523e-08,1
SIR,Control,0,1,60.3426,4.08538,935.572
SIR_mass_err,Control,0,1,4.66116e-12
FHN,Control,0,1,-1.19938,-0.62424
MM,Control,0,1.5,1.523e-08,1
SIR,Control,0,1.5,60.3426,4.08538,935.572
SIR_mass_err,Control,0,1.5,4.66116e-12
FHN,Control,0,1.5,-1.19938,-0.62424
MM,Control,0,2,1.523e-08,1
SIR,Control,0,2,60.3426,4.08538,935.572
SIR_mass_err,Control,0,2,4.66116e-12
FHN,Control,0,2,-1.19938,-0.62424
MM,Control,0.1,0.5,-0.00160734,1.00161
SIR,Control,0.1,0.5,60.3254,3.95498,935.667
SIR_mass_err,Control,0.1,0.5,0.052475
FHN,Control,0.1,0.5,-1.08703,-0.628177
MM,Control,0.1,1,0.0477241,0.952276
SIR,Control,0.1,1,60.3372,4.01035,935.602
SIR_mass_err,Control,0.1,1,0.0506366
FHN,Control,0.1,1,-1.1803,-0.627476
MM,Control,0.1,1.5,0.00948567,0.990514
SIR,Control,0.1,1.5,60.34,4.02588,935.586
SIR_mass_err,Control,0.1,1.5,0.0476584
FHN,Control,0.1,1.5,-1.20468,-0.62579
MM,Control,0.1,2,-0.0312789,1.03128
SIR,Control,0.1,2,60.341,4.03453,935.581
SIR_mass_err,Control,0.1,2,0.0436649
FHN,Control,0.1,2,-1.21356,-0.625045
MM,TimeWarp,-0.1,0.5,2.34786e-08,1
SIR,TimeWarp,-0.1,0.5,60.383,4.2678,935.349
SIR_mass_err,TimeWarp,-0.1,0.5,5.79803e-12
FHN,TimeWarp,-0.1,0.5,-1.19937,-0.62424
MM,TimeWarp,-0.1,1,2.47859e-08,1
SIR,TimeWarp,-0.1,1,60.3848,4.27615,935.339
SIR_mass_err,TimeWarp,-0.1,1,5.79803e-12
FHN,TimeWarp,-0.1,1,-1.19937,-0.62424
MM,TimeWarp,-0.1,1.5,2.08767e-08,1
SIR,TimeWarp,-0.1,1.5,60.3861,4.282,935.332
SIR_mass_err,TimeWarp,-0.1,1.5,1.81899e-12
FHN,TimeWarp,-0.1,1.5,-1.19937,-0.62424
MM,TimeWarp,-0.1,2,1.75946e-08,1
SIR,TimeWarp,-0.1,2,60.3867,4.28445,935.329
SIR_mass_err,TimeWarp,-0.1,2,1.13687e-12
FHN,TimeWarp,-0.1,2,-1.19937,-0.62424
MM,TimeWarp,0,0.5,1.523e-08,1
SIR,TimeWarp,0,0.5,60.3426,4.08538,935.572
SIR_mass_err,TimeWarp,0,0.5,4.66116e-12
FHN,TimeWarp,0,0.5,-1.19938,-0.62424
MM,TimeWarp,0,1,1.523e-08,1
SIR,TimeWarp,0,1,60.3426,4.08538,935.572
SIR_mass_err,TimeWarp,0,1,4.66116e-12
FHN,TimeWarp,0,1,-1.19938,-0.62424
MM,TimeWarp,0,1.5,1.523e-08,1
SIR,TimeWarp,0,1.5,60.3426,4.08538,935.572
SIR_mass_err,TimeWarp,0,1.5,4.66116e-12
FHN,TimeWarp,0,1.5,-1.19938,-0.62424
MM,TimeWarp,0,2,1.523e-08,1
SIR,TimeWarp,0,2,60.3426,4.08538,935.572
SIR_mass_err,TimeWarp,0,2,4.66116e-12
FHN,TimeWarp,0,2,-1.19938,-0.62424
MM,TimeWarp,0.1,0.5,1.29185e-08,1
SIR,TimeWarp,0.1,0.5,60.3789,4.24928,935.372
SIR_mass_err,TimeWarp,0.1,0.5,2.95586e-12
FHN,TimeWarp,0.1,0.5,-1.19937,-0.62424
MM,TimeWarp,0.1,1,1.17666e-08,1
SIR,TimeWarp,0.1,1,60.3772,4.24156,935.381
SIR_mass_err,TimeWarp,0.1,1,6.82121e-12
FHN,TimeWarp,0.1,1,-1.19937,-0.62424
MM,TimeWarp,0.1,1.5,1.32368e-08,1
SIR,TimeWarp,0.1,1.5,60.3759,4.23589,935.388
SIR_mass_err,TimeWarp,0.1,1.5,1.13687e-13
FHN,TimeWarp,0.1,1.5,-1.19937,-0.62424
MM,TimeWarp,0.1,2,1.59e-08,1
SIR,TimeWarp,0.1,2,60.3752,4.23262,935.392
SIR_mass_err,TimeWarp,0.1,2,5.00222e-12
FHN,TimeWarp,0.1,2,-1.19938,-0.62424